model_name	compartment	branch_length_transformation	AIC	AICc	estimated_parameter	parameter_value	R2	slope	intercept	x_trait_slope_95CI	x_trait_slope_stdev	p	x_trait	y_trait	best_model
BM	-	lambda=1 delta=1kappa=1	275.564211458196	275.856894385026	None	All parameters fixed	0.0024225778123442	2.04389346081797	1.64833027609867	-10.4997620493634 - 14.5875489709993	6.39982423988844	0.751031264509125	gini_index_all	perc_dis	FALSE
BM_Lambda	-	lambda=ML delta=1kappa=1	256.886445627523	257.179128554352	lambda	lambda : 1e-06 (95% CI  NA  -  0.217683123298543 )	0.0350848824473056	9.03111244893404	-5.34842435714279	-5.29265358035327 - 23.3548784782213	7.30804389249353	0.22340890821573	gini_index_all	perc_dis	TRUE
BM_Kappa	-	lambda=1 delta=1kappa=ML	274.121560874236	274.414243801065	kappa	kappa : 0.658819893843684 (95% CI  0.117118543591611  -  NA )	0.00228930707165242	2.17610000180793	1.47542924812198	-11.5630721082837 - 15.9152721118995	7.00978168882225	0.757763527028636	gini_index_all	perc_dis	FALSE
BM_Delta	-	lambda=1 delta=MLkappa=1	275.564211458196	275.856894385026	delta	delta : 1 (95% CI  0.385389307069562  -  NA )	0.0024225778123442	2.04389346081797	1.64833027609867	-10.4997620493634 - 14.5875489709993	6.39982423988844	0.751031264509125	gini_index_all	perc_dis	FALSE
