model_name	compartment	branch_length_transformation	AIC	AICc	estimated_parameter	parameter_value	R2	slope	intercept	x_trait_slope_95CI	x_trait_slope_stdev	p	x_trait	y_trait	best_model
BM	-	lambda=1 delta=1kappa=1	-68.7956984721188	-68.5099841864045	None	All parameters fixed	0.0804692088393417	-0.00145079827776864	0.181382005864888	-0.00291667398420055 - 1.5077428663269e-05	0.000747895768587709	0.0589763724231243	tissue_D_0__Archaea___D_1__Thaumarchaeota___D_2__Nitrososphaeria___D_3__Nitrosopumilales___D_4__Nitrosopumilaceae___D_5__uncultured_archaeon	dominance_all	FALSE
BM_Lambda	-	lambda=ML delta=1kappa=1	-92.9135599526227	-92.6278456669084	lambda	lambda : 1e-06 (95% CI  NA  -  0.660336951208067 )	0.075941113849237	-0.00150222340265135	0.164556674622068	-0.00306849729714701 - 6.40504918443074e-05	0.000799119333926358	0.0669150015063558	tissue_D_0__Archaea___D_1__Thaumarchaeota___D_2__Nitrososphaeria___D_3__Nitrosopumilales___D_4__Nitrosopumilaceae___D_5__uncultured_archaeon	dominance_all	TRUE
BM_Kappa	-	lambda=1 delta=1kappa=ML	-77.6762016064783	-77.390487320764	kappa	kappa : 0.393102695790994 (95% CI  NA  -  0.791412134807285 )	0.0997145718268938	-0.00160861523462439	0.20067074660802	-0.00305333900047705 - -0.000163891468771735	0.000737103962169723	0.0345937834114547	tissue_D_0__Archaea___D_1__Thaumarchaeota___D_2__Nitrososphaeria___D_3__Nitrosopumilales___D_4__Nitrosopumilaceae___D_5__uncultured_archaeon	dominance_all	FALSE
BM_Delta	-	lambda=1 delta=MLkappa=1	-68.7956984721188	-68.5099841864045	delta	delta : 1 (95% CI  0.401261267292211  -  NA )	0.0804692088393417	-0.00145079827776864	0.181382005864888	-0.00291667398420055 - 1.5077428663269e-05	0.000747895768587709	0.0589763724231243	tissue_D_0__Archaea___D_1__Thaumarchaeota___D_2__Nitrososphaeria___D_3__Nitrosopumilales___D_4__Nitrosopumilaceae___D_5__uncultured_archaeon	dominance_all	FALSE
