model_name	compartment	branch_length_transformation	AIC	AICc	estimated_parameter	parameter_value	R2	slope	intercept	x_trait_slope_95CI	x_trait_slope_stdev	p	x_trait	y_trait	best_model
BM	-	lambda=1 delta=1kappa=1	265.676923153584	265.984615461276	None	All parameters fixed	0.00603081169049059	0.00363150037572673	3.02839147776329	-0.0108165998662236 - 0.0180796006176771	0.00737147971528078	0.624959033339619	observed_features_skeleton	perc_dis	FALSE
BM_Lambda	-	lambda=ML delta=1kappa=1	248.136956053173	248.444648360865	lambda	lambda : 1e-06 (95% CI  NA  -  0.238060846211266 )	0.00467320255316151	-0.0034099346245796	3.70199080771889	-0.0188321823277538 - 0.0120123130785946	0.00786849372610928	0.667077335624132	observed_features_skeleton	perc_dis	TRUE
BM_Kappa	-	lambda=1 delta=1kappa=ML	263.873002587189	264.180694894882	kappa	kappa : 0.594128913467957 (95% CI  0.0306003977228916  -  NA )	0.0106521491778608	0.00545240597370597	2.70285118844033	-0.0108319335245818 - 0.0217367454719938	0.00830833647871825	0.515416289324814	observed_features_skeleton	perc_dis	FALSE
BM_Delta	-	lambda=1 delta=MLkappa=1	265.676923153584	265.984615461276	delta	delta : 1 (95% CI  0.381463976811953  -  NA )	0.00603081169049059	0.00363150037572673	3.02839147776329	-0.0108165998662236 - 0.0180796006176771	0.00737147971528078	0.624959033339619	observed_features_skeleton	perc_dis	FALSE
