model_name	compartment	branch_length_transformation	AIC	AICc	estimated_parameter	parameter_value	R2	slope	intercept	x_trait_slope_95CI	x_trait_slope_stdev	p	x_trait	y_trait	best_model
BM	-	lambda=1 delta=1kappa=1	101.792461115135	102.649603972278	None	All parameters fixed	0.112634084959224	-27.3762063411969	6.29022140547368	-66.2628232128869 - 11.510410530493	19.8401106488214	0.187857628743229	all_unweighted_unifrac_ordination_PC3	perc_dis	FALSE
BM_Lambda	-	lambda=ML delta=1kappa=1	99.0605253227154	99.9176681798583	lambda	lambda : 0.94782889483219 (95% CI  NA  -  NA )	0.0887102797962364	-22.760810873926	6.14279158071079	-59.6789186275229 - 14.1572968796708	18.8357692620392	0.245605952684562	all_unweighted_unifrac_ordination_PC3	perc_dis	TRUE
BM_Kappa	-	lambda=1 delta=1kappa=ML	100.062910783494	100.920053640637	kappa	kappa : 0.62424528450369 (95% CI  NA  -  NA )	0.150365962782834	-32.9423511639886	6.55729865841691	-72.5707217590522 - 6.68601943107496	20.2185564260528	0.124062219549519	all_unweighted_unifrac_ordination_PC3	perc_dis	FALSE
BM_Delta	-	lambda=1 delta=MLkappa=1	101.792461115135	102.649603972278	delta	delta : 1 (95% CI  0.242537426861165  -  NA )	0.112634084959224	-27.3762063411969	6.29022140547368	-66.2628232128869 - 11.510410530493	19.8401106488214	0.187857628743229	all_unweighted_unifrac_ordination_PC3	perc_dis	FALSE
