model_name	compartment	branch_length_transformation	AIC	AICc	estimated_parameter	parameter_value	R2	slope	intercept	x_trait_slope_95CI	x_trait_slope_stdev	p	x_trait	y_trait	best_model
BM	-	lambda=1 delta=1kappa=1	102.477992903027	103.33513576017	None	All parameters fixed	0.0761194137968653	-6.9738323390789	6.03553897977882	-19.2692177594738 - 5.32155308131595	6.27315582673207	0.283770776709737	all_unweighted_unifrac_ordination_PC1	perc_dis	FALSE
BM_Lambda	-	lambda=ML delta=1kappa=1	100.404555493376	101.261698350519	lambda	lambda : 0.952696745517665 (95% CI  NA  -  NA )	0.0148353902754432	-3.05470774415549	6.00981492524081	-15.6522267118911 - 9.54281122358009	6.42730559578346	0.641440960509322	all_unweighted_unifrac_ordination_PC1	perc_dis	TRUE
BM_Kappa	-	lambda=1 delta=1kappa=ML	102.164572596965	103.021715454108	kappa	kappa : 0.832999076231776 (95% CI  0.206846674528124  -  NA )	0.0398554395242537	-5.22422624445272	6.17682877661774	-18.2007070860882 - 7.75225459718272	6.62065349063033	0.442359544663168	all_unweighted_unifrac_ordination_PC1	perc_dis	FALSE
BM_Delta	-	lambda=1 delta=MLkappa=1	102.477992903027	103.33513576017	delta	delta : 1 (95% CI  0.213854403413027  -  NA )	0.0761194137968653	-6.9738323390789	6.03553897977882	-19.2692177594738 - 5.32155308131595	6.27315582673207	0.283770776709737	all_unweighted_unifrac_ordination_PC1	perc_dis	FALSE
