model_name	compartment	branch_length_transformation	AIC	AICc	estimated_parameter	parameter_value	R2	slope	intercept	x_trait_slope_95CI	x_trait_slope_stdev	p	x_trait	y_trait	best_model
BM	-	lambda=1 delta=1kappa=1	265.879094593442	266.186786901134	None	All parameters fixed	0.0012347018992561	1.28550333134598	2.48832295147826	-10.0450193963633 - 12.6160260590553	5.78087894270883	0.825156162511125	gini_index_skeleton	perc_dis	FALSE
BM_Lambda	-	lambda=ML delta=1kappa=1	246.955752522954	247.263444830646	lambda	lambda : 1e-06 (95% CI  NA  -  0.228376065459091 )	0.0322757032488742	7.46630835128377	-3.44283705964637	-5.20349759638305 - 20.1361142989506	6.46418670799328	0.254932959671075	gini_index_skeleton	perc_dis	TRUE
BM_Kappa	-	lambda=1 delta=1kappa=ML	264.218441399215	264.526133706908	kappa	kappa : 0.604796903382693 (95% CI  0.0325150722404553  -  NA )	0.00240931402044604	1.95891924470465	1.8498886901849	-10.3940709704168 - 14.3119094598261	6.30254602812317	0.757556008149228	gini_index_skeleton	perc_dis	FALSE
BM_Delta	-	lambda=1 delta=MLkappa=1	265.879094593442	266.186786901134	delta	delta : 1 (95% CI  0.38410877550706  -  NA )	0.0012347018992561	1.28550333134598	2.48832295147826	-10.0450193963633 - 12.6160260590553	5.78087894270883	0.825156162511125	gini_index_skeleton	perc_dis	FALSE
