model_name	compartment	branch_length_transformation	AIC	AICc	estimated_parameter	parameter_value	R2	slope	intercept	x_trait_slope_95CI	x_trait_slope_stdev	p	x_trait	y_trait	best_model
BM	-	lambda=1 delta=1kappa=1	174.861052836279	175.432481407708	None	All parameters fixed	0.0332278074017312	0.0240289394990981	0.411908744878129	-0.0301325460524307 - 0.078190425050627	0.027633410995678	0.393928843806633	observed_features_all	perc_dis	FALSE
BM_Lambda	-	lambda=ML delta=1kappa=1	153.49081915749	154.062247728918	lambda	lambda : 1e-06 (95% CI  NA  -  0.307209560627723 )	5.62536323589874e-05	-0.000614022978362425	4.1849559904856	-0.0348231391512143 - 0.0335950931944894	0.0174536307004346	0.972253271341754	observed_features_all	perc_dis	TRUE
BM_Kappa	-	lambda=1 delta=1kappa=ML	166.149047335171	166.720475906599	kappa	kappa : 1e-06 (95% CI  NA  -  0.57601799020616 )	0.014172281770908	0.0115186039991052	1.83735896526652	-0.0286258173305106 - 0.051663025328721	0.0204818476171509	0.579542269662333	observed_features_all	perc_dis	FALSE
BM_Delta	-	lambda=1 delta=MLkappa=1	174.861052836279	175.432481407708	delta	delta : 1 (95% CI  0.33135791477052  -  NA )	0.0332278074017312	0.0240289394990981	0.411908744878129	-0.0301325460524307 - 0.078190425050627	0.027633410995678	0.393928843806633	observed_features_all	perc_dis	FALSE
