model_name	compartment	branch_length_transformation	AIC	AICc	estimated_parameter	parameter_value	R2	slope	intercept	x_trait_slope_95CI	x_trait_slope_stdev	p	x_trait	y_trait	best_model
BM	-	lambda=1 delta=1kappa=1	256.124603477229	256.448927801553	None	All parameters fixed	0.00110801788413505	-0.00491254570758383	3.74461529421219	-0.0518108084822857 - 0.0419857170671181	0.0239276850891336	0.838427348252009	all_D_0__Archaea___D_1__Thaumarchaeota___D_2__Nitrososphaeria___D_3__Nitrosopumilales___D_4__Nitrosopumilaceae___D_5__Candidatus_Nitrosopumilus	perc_dis	FALSE
BM_Lambda	-	lambda=ML delta=1kappa=1	237.422310119002	237.746634443326	lambda	lambda : 1e-06 (95% CI  NA  -  0.234414448953405 )	0.0167798832849207	-0.0267558271866207	3.66933039639735	-0.091875703237214 - 0.0383640488639726	0.0332244265564251	0.425653652449681	all_D_0__Archaea___D_1__Thaumarchaeota___D_2__Nitrososphaeria___D_3__Nitrosopumilales___D_4__Nitrosopumilaceae___D_5__Candidatus_Nitrosopumilus	perc_dis	TRUE
BM_Kappa	-	lambda=1 delta=1kappa=ML	254.364860813275	254.689185137599	kappa	kappa : 0.583198182245397 (95% CI  0.000606042214955192  -  NA )	2.84021686156461e-05	-0.000917168414091789	3.63862766082655	-0.0556353233345459 - 0.0538009865063623	0.0279174259798235	0.973963851829104	all_D_0__Archaea___D_1__Thaumarchaeota___D_2__Nitrososphaeria___D_3__Nitrosopumilales___D_4__Nitrosopumilaceae___D_5__Candidatus_Nitrosopumilus	perc_dis	FALSE
BM_Delta	-	lambda=1 delta=MLkappa=1	256.124603477229	256.448927801553	delta	delta : 1 (95% CI  0.382279305746271  -  NA )	0.00110801788413505	-0.00491254570758383	3.74461529421219	-0.0518108084822857 - 0.0419857170671181	0.0239276850891336	0.838427348252009	all_D_0__Archaea___D_1__Thaumarchaeota___D_2__Nitrososphaeria___D_3__Nitrosopumilales___D_4__Nitrosopumilaceae___D_5__Candidatus_Nitrosopumilus	perc_dis	FALSE
