model_name	compartment	branch_length_transformation	AIC	AICc	estimated_parameter	parameter_value	R2	slope	intercept	x_trait_slope_95CI	x_trait_slope_stdev	p	x_trait	y_trait	best_model
BM	-	lambda=1 delta=1kappa=1	149.186572793521	149.758001364949	None	All parameters fixed	0.668312624802198	60.4538816615429	-5.14758155083092	42.6570144250616 - 78.2507488980242	9.0800343043272	1.07828051176817e-06	dominance_all	perc_dis	FALSE
BM_Lambda	-	lambda=ML delta=1kappa=1	136.864421754862	137.435850326291	lambda	lambda : 1e-06 (95% CI  NA  -  0.498278180976615 )	0.499837790242449	48.7506745243838	-3.50468850745099	28.3724541904814 - 69.1288948582862	10.3970511907665	0.000112192549722279	dominance_all	perc_dis	TRUE
BM_Kappa	-	lambda=1 delta=1kappa=ML	145.184564267704	145.755992839132	kappa	kappa : 0.241308633036577 (95% CI  NA  -  0.984273926090342 )	0.609917650513554	57.1711020973145	-5.13247600640111	38.0653629385671 - 76.276841256062	9.74782610140176	6.68248292834406e-06	dominance_all	perc_dis	FALSE
BM_Delta	-	lambda=1 delta=MLkappa=1	149.186572793521	149.758001364949	delta	delta : 1 (95% CI  0.288919038229218  -  NA )	0.668312624802198	60.4538816615429	-5.14758155083092	42.6570144250616 - 78.2507488980242	9.0800343043272	1.07828051176817e-06	dominance_all	perc_dis	FALSE
