model_name	compartment	branch_length_transformation	AIC	AICc	estimated_parameter	parameter_value	R2	slope	intercept	x_trait_slope_95CI	x_trait_slope_stdev	p	x_trait	y_trait	best_model
BM	-	lambda=1 delta=1kappa=1	575.554995990644	575.815865555861	None	All parameters fixed	0.238991431450697	1.37088969278592	127.523616632223	0.671509607579609 - 2.07026977799223	0.356826574084853	0.00036497494650245	all_D_0__Archaea___D_1__Thaumarchaeota___D_2__Nitrososphaeria___D_3__Nitrosopumilales___D_4__Nitrosopumilaceae___D_5__Candidatus_Nitrosopumilus	observed_features_all	FALSE
BM_Lambda	-	lambda=ML delta=1kappa=1	543.04211490261	543.302984467828	lambda	lambda : 1e-06 (95% CI  NA  -  0.336104484276354 )	0.380272108742453	2.13518230632794	114.139623271675	1.35589897132221 - 2.91446564133368	0.397593538268234	2.38130758845045e-06	all_D_0__Archaea___D_1__Thaumarchaeota___D_2__Nitrososphaeria___D_3__Nitrosopumilales___D_4__Nitrosopumilaceae___D_5__Candidatus_Nitrosopumilus	observed_features_all	TRUE
BM_Kappa	-	lambda=1 delta=1kappa=ML	560.932301167157	561.193170732375	kappa	kappa : 0.108779129253409 (95% CI  NA  -  0.566756236059617 )	0.285436307565404	1.75526334597213	109.608184621696	0.961272872473693 - 2.54925381947057	0.405097180356346	7.68817352079232e-05	all_D_0__Archaea___D_1__Thaumarchaeota___D_2__Nitrososphaeria___D_3__Nitrosopumilales___D_4__Nitrosopumilaceae___D_5__Candidatus_Nitrosopumilus	observed_features_all	FALSE
BM_Delta	-	lambda=1 delta=MLkappa=1	575.554995990644	575.815865555861	delta	delta : 1 (95% CI  0.429087165773689  -  NA )	0.238991431450697	1.37088969278592	127.523616632223	0.671509607579609 - 2.07026977799223	0.356826574084853	0.00036497494650245	all_D_0__Archaea___D_1__Thaumarchaeota___D_2__Nitrososphaeria___D_3__Nitrosopumilales___D_4__Nitrosopumilaceae___D_5__Candidatus_Nitrosopumilus	observed_features_all	FALSE
