model_name	compartment	branch_length_transformation	AIC	AICc	estimated_parameter	parameter_value	R2	slope	intercept	x_trait_slope_95CI	x_trait_slope_stdev	p	x_trait	y_trait	best_model
BM	-	lambda=1 delta=1kappa=1	103.222762366954	104.079905224097	None	All parameters fixed	0.0347445357997399	4.14411311200572	5.94810124985745	-6.90989859439546 - 15.1981248184069	5.63980189102101	0.473794775042198	skeleton_unweighted_unifrac_ordination_PC1	perc_dis	FALSE
BM_Lambda	-	lambda=ML delta=1kappa=1	100.573493105789	101.430635962932	lambda	lambda : 0.946187214100755 (95% CI  NA  -  NA )	0.00369075865008532	1.3168495174793	5.98381019031596	-9.63243766981793 - 12.2661367047765	5.58637101392716	0.816833948817017	skeleton_unweighted_unifrac_ordination_PC1	perc_dis	TRUE
BM_Kappa	-	lambda=1 delta=1kappa=ML	102.553054388313	103.410197245456	kappa	kappa : 0.769042982512335 (95% CI  0.165424137002266  -  NA )	0.00943617596571154	2.27528255413848	6.19116218085959	-9.52219051987851 - 14.0727556281555	6.01911891531479	0.710719410181379	skeleton_unweighted_unifrac_ordination_PC1	perc_dis	FALSE
BM_Delta	-	lambda=1 delta=MLkappa=1	103.222762366954	104.079905224097	delta	delta : 1 (95% CI  0.223717421520776  -  NA )	0.0347445357997399	4.14411311200572	5.94810124985745	-6.90989859439546 - 15.1981248184069	5.63980189102101	0.473794775042198	skeleton_unweighted_unifrac_ordination_PC1	perc_dis	FALSE
