model_name	compartment	branch_length_transformation	AIC	AICc	estimated_parameter	parameter_value	R2	slope	intercept	x_trait_slope_95CI	x_trait_slope_stdev	p	x_trait	y_trait	best_model
BM	-	lambda=1 delta=1kappa=1	-32.2647127269243	-31.3416358038474	None	All parameters fixed	0.161484140113737	-0.00150455433164233	0.140506363236225	-0.0033004894046876 - 0.000291380741402934	0.000916293404614932	0.122853661542193	skeleton_D_0__Archaea___D_1__Thaumarchaeota___D_2__Nitrososphaeria___D_3__Nitrosopumilales___D_4__Nitrosopumilaceae___D_5__Candidatus_Nitrosopumilus	growth_rate_mm_per_year	FALSE
BM_Lambda	-	lambda=ML delta=1kappa=1	-43.3983146798085	-42.4752377567316	lambda	lambda : 0.347300006990091 (95% CI  NA  -  0.878559624527215 )	0.149927922732184	-0.00134131430748466	0.142211787349407	-0.00301436547825868 - 0.000331736863289363	0.000853597536109195	0.138418237539929	skeleton_D_0__Archaea___D_1__Thaumarchaeota___D_2__Nitrososphaeria___D_3__Nitrosopumilales___D_4__Nitrosopumilaceae___D_5__Candidatus_Nitrosopumilus	growth_rate_mm_per_year	TRUE
BM_Kappa	-	lambda=1 delta=1kappa=ML	-41.038382073882	-40.1153051508051	kappa	kappa : 1e-06 (95% CI  NA  -  0.593550902454861 )	0.0497248392803901	-0.000889428349437699	0.134068534878492	-0.00292619378414794 - 0.00114733708527254	0.00103916603811747	0.406460871305237	skeleton_D_0__Archaea___D_1__Thaumarchaeota___D_2__Nitrososphaeria___D_3__Nitrosopumilales___D_4__Nitrosopumilaceae___D_5__Candidatus_Nitrosopumilus	growth_rate_mm_per_year	FALSE
BM_Delta	-	lambda=1 delta=MLkappa=1	-32.2647127269243	-31.3416358038474	delta	delta : 1 (95% CI  0.293881290048818  -  NA )	0.161484140113737	-0.00150455433164233	0.140506363236225	-0.0033004894046876 - 0.000291380741402934	0.000916293404614932	0.122853661542193	skeleton_D_0__Archaea___D_1__Thaumarchaeota___D_2__Nitrososphaeria___D_3__Nitrosopumilales___D_4__Nitrosopumilaceae___D_5__Candidatus_Nitrosopumilus	growth_rate_mm_per_year	FALSE
