model_name	compartment	branch_length_transformation	AIC	AICc	estimated_parameter	parameter_value	R2	slope	intercept	x_trait_slope_95CI	x_trait_slope_stdev	p	x_trait	y_trait	best_model
BM	-	lambda=1 delta=1kappa=1	100.554568294673	101.411711151816	None	All parameters fixed	0.174953124458855	20.7504455403999	3.44851481705689	-2.0538325485529 - 43.5547236293527	11.6348357596698	0.094750210077486	growth_rate_mm_per_year	perc_dis	FALSE
BM_Lambda	-	lambda=ML delta=1kappa=1	98.5629954853097	99.4201383424526	lambda	lambda : 0.962403487891964 (95% CI  NA  -  NA )	0.120719593067579	17.1409119128065	3.83600566718768	-6.27004585008575 - 40.5518696756988	11.9443662055573	0.171791570935956	growth_rate_mm_per_year	perc_dis	TRUE
BM_Kappa	-	lambda=1 delta=1kappa=ML	100.216240524532	101.073383381675	kappa	kappa : 0.845841024454287 (95% CI  0.272155909364249  -  NA )	0.146009992851109	19.3656253017405	3.74231009822426	-4.33594231001604 - 43.0671929134971	12.0926365366105	0.130125141466773	growth_rate_mm_per_year	perc_dis	FALSE
BM_Delta	-	lambda=1 delta=MLkappa=1	100.554568294673	101.411711151816	delta	delta : 1 (95% CI  0.206877418072559  -  NA )	0.174953124458855	20.7504455403999	3.44851481705689	-2.0538325485529 - 43.5547236293527	11.6348357596698	0.094750210077486	growth_rate_mm_per_year	perc_dis	FALSE
