host_genus	D_0__Bacteria	D_0__Archaea;D_1__Thaumarchaeota	D_0__Bacteria;D_1__Bacteroidetes	D_0__Bacteria;D_1__Proteobacteria	D_0__Bacteria;__	D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	D_0__Bacteria;__;__	D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Nostocales	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;__	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Enterobacteriales	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Vibrionales	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;__	D_0__Bacteria;D_1__Tenericutes;D_2__Mollicutes;D_3__Mycoplasmatales	D_0__Bacteria;__;__;__	Unassigned;__;__;__	D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales;D_4__Nitrosopumilaceae	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Bacteroidetes vadinHA17	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Rikenellaceae	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Stappiaceae	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;__	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__Terasakiellaceae	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Midichloriaceae	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;__;__	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Enterobacteriales;D_4__Enterobacteriaceae	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Endozoicomonadaceae	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Vibrionales;D_4__Vibrionaceae	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;__;__	D_0__Bacteria;D_1__Tenericutes;D_2__Mollicutes;D_3__Mycoplasmatales;D_4__Mycoplasmataceae	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Verrucomicrobiales;D_4__Rubritaleaceae	D_0__Bacteria;__;__;__;__	Unassigned;__;__;__;__	D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales;D_4__Nitrosopumilaceae;D_5__Candidatus Nitrosopumilus	D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales;D_4__Nitrosopumilaceae;D_5__uncultured archaeon	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Bacteroidetes vadinHA17;D_5__uncultured bacterium	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Rikenellaceae;D_5__Rikenellaceae RC9 gut group	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Maritimimonas	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Beijerinckiaceae;D_5__Methylobacterium	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Stappiaceae;__	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;__;__	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;__	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__Terasakiellaceae;D_5__uncultured	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Midichloriaceae;D_5__MD3-55	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingobium	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;__;__;__	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Aquabacterium	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Enterobacteriales;D_4__Enterobacteriaceae;D_5__Pantoea	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Enterobacteriales;D_4__Enterobacteriaceae;__	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Endozoicomonadaceae;D_5__Endozoicomonas	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae;D_5__Pseudomonas	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;__;__;__	D_0__Bacteria;D_1__Tenericutes;D_2__Mollicutes;D_3__Mycoplasmatales;D_4__Mycoplasmataceae;D_5__Mycoplasma	D_0__Bacteria;__;__;__;__;__	Unassigned;__;__;__;__;__
Aiptasia	949.0	32.5	148.0	484.5		32.5	145.0	214.5	206.0		16.5	14.0	54.5		8.5	42.5	42.0	99.5	9.0		17.5		72.0	0.5	1.5	38.0	2.5					16.5			36.0	42.5	8.0		99.5	8.0		17.5		66.5	0.5		37.0	2.5			38.0			16.5									7.0		14.0		52.0				37.0				
Montipora	972.0	1.0	77.0	729.4		1.0	75.2	239.6	465.6		1.0	8.4	56.2	2.4	0.8	9.8	33.0	34.4	6.0	0.8	81.2		119.0	0.6		134.4	6.4					1.0	0.8		49.2	9.8			34.4	0.2		81.2		80.2	0.6		114.4	6.4			69.2			1.0					24.2				0.2		67.2		62.6				114.4				
Fungid	947.875	4.875	122.375	520.375		4.875	121.375	202.25	306.0		4.5	3.625	100.375	53.125	125.125	17.125	19.125	66.375	31.375	0.875	16.25		22.25	130.875	37.25	16.5	5.0					4.5			34.25	17.125	5.25		66.375	30.5	0.625	16.25		19.875	130.875	36.625	13.25	5.0			3.75			3.857142857142857	1.1428571428571428			0.8571428571428571	6.428571428571429				34.857142857142854	0.7142857142857143	15.0		19.285714285714285	6.428571428571429		41.857142857142854	15.142857142857142				
Physogyra	991.6	2.8	5.4	899.0		2.8	5.4	424.8	472.0		2.8	1.6	1.4	0.2	6.8		98.0	3.8			234.2		216.6	1.8	1.8	156.0	1.2					2.8			1.0				3.8			234.2		174.8	1.8	1.8	134.6	1.2			4.4			0.4	1.4				78.6						211.8		151.6			1.8	134.6				
Psammocora	920.5	41.5	110.75	485.25		41.5	106.75	110.0	337.0		41.0	5.0	53.25	7.75	203.5	11.0	13.75	66.25	3.5	0.75	6.0		9.0	0.25	247.0	2.0	6.75		0.25			41.0			43.5	11.0	2.5		66.25	2.5	0.25	6.0		1.5	0.25	244.75	2.0	6.75		0.25	10.0			38.5	0.75			0.75	2.75				0.25	0.25	1.0		1.5			244.75	2.0		0.25		
Homophyllia	998.0		2.0	960.0			2.0	503.0	457.0								7.5	5.5			322.0		262.5		13.0	181.5													5.5			322.0		223.0		13.0	160.0																		269.0		176.0			13.0	160.0				
Astrea	992.6666666666666	1.6666666666666667	118.33333333333333	848.6666666666666		1.6666666666666667	118.0	526.0	320.3333333333333		1.6666666666666667		115.0				0.3333333333333333	0.6666666666666666	517.6666666666666		0.6666666666666666		7.666666666666667		303.0	4.666666666666667	3.6666666666666665					1.6666666666666667			113.66666666666667				0.6666666666666666	517.6666666666666		0.6666666666666666		0.3333333333333333		302.6666666666667	4.666666666666667	3.6666666666666665			1.3333333333333333			0.6666666666666666	0.3333333333333333			17.0					517.6666666666666							302.6666666666667	4.666666666666667				
Stylophora	991.2857142857143		24.714285714285715	874.8571428571429			24.428571428571427	104.0	768.5714285714286			13.0	8.714285714285714	0.14285714285714285	8.571428571428571		9.857142857142858	4.285714285714286	1.0		51.714285714285715		47.857142857142854	1.1428571428571428	634.8571428571429	65.28571428571429	0.14285714285714285								2.4285714285714284		0.2857142857142857		4.285714285714286	0.8571428571428571		51.714285714285715		40.142857142857146	1.1428571428571428	634.4285714285714	65.28571428571429	0.14285714285714285										1.5714285714285714	5.285714285714286				0.8571428571428571		40.0		32.57142857142857			634.4285714285714	65.28571428571429				
Millepora	978.0	6.571428571428571	140.0	635.4285714285714		6.571428571428571	139.14285714285714	379.7142857142857	249.0		5.571428571428571	1.4285714285714286	66.0	76.71428571428571	10.857142857142858	10.428571428571429	159.0	34.142857142857146	62.42857142857143		13.285714285714286		13.428571428571429		8.0	9.571428571428571	2.857142857142857		0.5714285714285714			5.571428571428571			65.42857142857143	10.428571428571429	0.14285714285714285		34.142857142857146			13.285714285714286		9.714285714285714		7.714285714285714	6.571428571428571	2.857142857142857		0.5714285714285714	2.2857142857142856			3.8333333333333335	0.5				2.0						9.833333333333334		8.5			9.0	7.666666666666667		0.6666666666666666		
Mycedium	1000.0		9.0	727.0			9.0	333.0	394.0			9.0			21.0		3.0				208.0		245.0	24.0		103.0																208.0		215.0	24.0		103.0												3.0						161.0		176.0	9.0			103.0				
Coscinaraea	961.3333333333334	28.666666666666668	101.66666666666667	634.3333333333334		28.666666666666668	100.33333333333333	69.66666666666667	496.6666666666667		24.0	3.0	76.33333333333333	1.3333333333333333	7.666666666666667	11.666666666666666	15.333333333333334	21.666666666666668	0.6666666666666666		6.666666666666667		31.333333333333332		123.0	2.3333333333333335	1.0					24.0		2.0	75.33333333333333	11.666666666666666			21.666666666666668			6.666666666666667		5.333333333333333		122.66666666666667	2.3333333333333335	1.0			3.6666666666666665			18.666666666666668	2.6666666666666665		2.0	1.3333333333333333							3.6666666666666665		3.0			122.66666666666667	2.3333333333333335				
Goniastrea	941.8571428571429	38.857142857142854	137.57142857142858	459.14285714285717		38.857142857142854	134.71428571428572	212.28571428571428	186.28571428571428		37.42857142857143	3.5714285714285716	30.714285714285715	76.0	14.857142857142858	43.142857142857146	56.57142857142857	50.857142857142854	6.857142857142857	2.142857142857143	10.285714285714286		17.285714285714285	0.2857142857142857	8.714285714285714	19.714285714285715	23.285714285714285		0.42857142857142855			37.42857142857143		0.5714285714285714	21.428571428571427	43.142857142857146	11.142857142857142		50.857142857142854	2.142857142857143	1.4285714285714286	10.285714285714286		8.714285714285714	0.2857142857142857	6.714285714285714	17.0	23.285714285714285		0.42857142857142855	6.142857142857143			31.428571428571427	1.5714285714285714			2.7142857142857144	7.428571428571429				2.142857142857143	1.4285714285714286	7.142857142857143		6.714285714285714			6.714285714285714	17.0		0.42857142857142855		
Ctenactis	935.0	40.0	545.0	328.0		40.0	545.0	143.0	171.0		40.0	518.0	27.0		5.0		17.0	1.0	8.0	3.0	48.0		75.0		5.0	73.0						40.0		479.0	2.0				1.0	8.0		48.0		67.0		5.0	73.0										479.0						8.0		35.0		56.0			5.0	73.0				
Caulastraea	929.0	13.0	138.0	556.0		13.0	133.0	417.0	132.0		13.0		28.0	50.0	3.0	36.0	14.0	16.0	326.0	4.0			58.0		6.0	3.0	3.0					13.0			23.0	36.0			16.0	263.0	1.0			1.0		4.0	3.0	3.0			11.0			10.0									263.0	1.0			1.0			4.0	3.0				
Palythoa	981.25	10.5	102.5	703.75		10.5	98.25	98.25	523.0		10.5	4.0	49.75	31.5	1.25	19.5	18.5	26.5	3.0	0.5	3.75		7.0	1.25	383.25	9.0	4.75		2.5			10.5		0.25	42.25	19.5	0.25		26.5	0.5	0.25	3.75		5.5	1.25	381.0	8.25	4.75		2.5	11.75			8.25	1.5				2.0				0.25		1.25		4.25			381.0	8.25		2.5		
Macrorhynchia	999.0		14.0	463.0			14.0	273.0	183.0			1.0	11.0	2.0	1.0	3.0	14.0	6.0	250.0						4.0		1.0								10.0	3.0			6.0	250.0						4.0		1.0															250.0							4.0					
Tubastraea	884.4285714285714	73.71428571428571	78.14285714285714	572.7142857142857		73.71428571428571	74.57142857142857	326.2857142857143	224.14285714285714		72.57142857142857	20.285714285714285	24.0	16.428571428571427	16.285714285714285	17.285714285714285	29.428571428571427	24.857142857142858	4.142857142857143	1.8571428571428572	35.142857142857146		24.142857142857142	2.7142857142857144	10.571428571428571	27.571428571428573	82.14285714285714		0.42857142857142855			72.57142857142857		2.2857142857142856	16.0	17.285714285714285	1.5714285714285714		24.857142857142858	1.0		35.142857142857146		15.0	2.7142857142857144	7.285714285714286	27.0	82.14285714285714		0.42857142857142855	3.5714285714285716			65.57142857142857	3.2857142857142856				2.2857142857142856				1.0		27.714285714285715		12.0			7.285714285714286	27.0		0.42857142857142855		
Xenia	978.0		6.0	869.5			6.0	167.0	698.0			5.5			5.5		29.5	7.0	3.5		71.0		92.5	20.5	302.5	102.5	3.5												7.0	3.5		71.0		82.0	20.5	302.5	100.0	3.5											5.5				3.5		62.5		72.0			302.5	100.0				
Stephanocoenia	979.6	16.2	58.6	804.0		16.2	55.2	670.8	113.8		16.2	4.6	34.0	0.2	1.8	1.8	6.0	3.2	3.0	622.4	12.8		9.0	0.4	61.8	6.4	6.4					16.2			6.0	1.8			3.2	0.4	621.8	12.8		6.8	0.4	50.0	4.6	6.4			0.8			10.8	2.2				1.0					621.8	9.8		6.4			50.0	4.6				
Sinularia	985.0	4.0	17.0	773.0		4.0	17.0	405.0	363.0		4.0	16.0	1.0	15.0	12.0	16.0	51.0	24.0	7.0		176.0		168.0	4.0	17.0	170.0						4.0			1.0	16.0	14.0		24.0			176.0		124.0	4.0	17.0	167.0				14.0			4.0											148.0		94.0			17.0	167.0				
Hydnophora	989.5714285714286	3.5714285714285716	38.57142857142857	822.0		3.5714285714285716	36.857142857142854	274.42857142857144	541.2857142857143		3.5714285714285716	3.5714285714285716	13.857142857142858	73.42857142857143	9.571428571428571	4.428571428571429	8.857142857142858	9.571428571428571	233.71428571428572	0.14285714285714285	11.857142857142858		78.57142857142857	0.7142857142857143	425.57142857142856	9.571428571428571	5.0		0.2857142857142857			3.5714285714285716			11.857142857142858	4.428571428571429	0.2857142857142857		9.571428571428571	233.57142857142858		11.857142857142858		9.142857142857142	0.7142857142857143	425.57142857142856	9.571428571428571	5.0		0.2857142857142857	1.2857142857142858			1.4285714285714286	0.8571428571428571			4.428571428571429	0.2857142857142857				233.57142857142858		9.571428571428571		7.428571428571429			425.57142857142856	9.571428571428571		0.2857142857142857		
Plerogyra	983.0		143.0	658.0			142.0	94.0	564.0			128.0	4.0		17.0	12.0	3.0	9.0	4.0		45.0		87.0	294.0	37.0	73.0	10.0								4.0	12.0			9.0	4.0		45.0		59.0	294.0	37.0	61.0	10.0															4.0		36.0		58.0	288.0		37.0	61.0				
Scolymia	885.75	88.0	81.75	317.25		88.0	70.25	138.75	152.0		88.0	8.5	27.25	15.75	6.5	12.25	2.5	61.5	13.75		5.5		16.0	0.25	1.5	62.25	1.75					88.0			23.0	12.25			61.5	9.25		5.5		13.0	0.25	0.5	56.0	1.75			3.5			54.75	9.25				1.0				9.25		2.0		12.5			0.5	56.0				
Pocillopora	976.5652173913044	6.130434782608695	120.34782608695652	699.2173913043479		6.130434782608695	119.52173913043478	297.5652173913044	396.7391304347826		5.956521739130435	14.521739130434783	50.52173913043478	4.608695652173913	22.869565217391305	3.608695652173913	97.43478260869566	12.826086956521738	2.5652173913043477	0.782608695652174	98.43478260869566		111.1304347826087	1.6521739130434783	148.91304347826087	87.30434782608695	32.69565217391305					5.956521739130435		0.8260869565217391	48.26086956521739	3.608695652173913	0.21739130434782608		12.826086956521738	0.6956521739130435	0.5217391304347826	98.43478260869566		90.34782608695652	1.6521739130434783	148.65217391304347	80.95652173913044	32.69565217391305			1.9565217391304348			5.391304347826087	0.391304347826087			42.91304347826087	49.869565217391305				0.6956521739130435	0.5217391304347826	77.91304347826087		74.6086956521739	0.13043478260869565		148.65217391304347	80.95652173913044				
Rhodactis	1000.0			888.0				675.0	204.0						3.0	1.0	447.0	30.0			108.0		95.0			104.0										1.0	4.0		30.0			108.0		91.0			82.0				43.0								13.0						102.0		71.0				82.0				
Pseudosiderastrea	921.0	53.0	49.0	307.5		53.0	45.5	172.0	93.5		43.0	2.0	6.5	2.5	41.0	96.0	86.0	45.5			1.0		4.5	1.0	0.5	6.0						43.0		1.0	4.0	96.0	32.5		45.5			1.0		4.0	1.0	0.5	5.5				8.5			17.0	0.5		1.0								0.5		2.5			0.5	5.5				
Eguchipsammia	856.0	137.0	45.0	443.0		137.0	45.0	282.0	144.0		137.0		5.0		2.0	36.0	50.0	182.0	2.0	2.0	6.0		12.0	1.0	2.0	14.0	3.0					137.0			5.0	36.0			182.0	2.0		6.0		7.0	1.0		14.0	3.0			1.0			118.0									2.0		4.0		5.0				14.0				
Isopora	969.6666666666666	15.333333333333334	62.0	578.3333333333334		15.333333333333334	61.666666666666664	214.66666666666666	346.3333333333333		15.333333333333334	1.6666666666666667	29.333333333333332	175.0	12.0	16.333333333333332	33.333333333333336	34.333333333333336	25.666666666666668		17.333333333333332		164.0	0.6666666666666666	79.66666666666667	49.666666666666664	15.666666666666666		0.6666666666666666			15.333333333333334		0.6666666666666666	24.666666666666668	16.333333333333332	1.6666666666666667		34.333333333333336	3.6666666666666665		17.333333333333332		142.33333333333334	0.6666666666666666	79.66666666666667	38.333333333333336	15.666666666666666		0.6666666666666666	9.0			13.666666666666666	0.6666666666666666		0.3333333333333333		11.333333333333334				3.6666666666666665		9.0		126.0			79.66666666666667	38.333333333333336		0.6666666666666666		
Danafungia	986.0		29.0	685.0			29.0	331.0	354.0			19.0	10.0		90.0	16.0	2.0	2.0	24.0		191.0		199.0	10.0	12.0	112.0	16.0								10.0	16.0			2.0	24.0		191.0		129.0	10.0	12.0	108.0	16.0			5.0												24.0		163.0		108.0			12.0	108.0				
Echinopora	982.2222222222222	1.6666666666666667	49.111111111111114	657.1111111111111		1.6666666666666667	47.77777777777778	280.0	342.55555555555554		1.6666666666666667	12.0	17.444444444444443	8.444444444444445	9.0	12.11111111111111	92.0	17.11111111111111	0.4444444444444444	3.888888888888889	98.33333333333333		85.88888888888889	25.444444444444443	49.0	116.66666666666667	3.7777777777777777		0.1111111111111111			1.6666666666666667			14.666666666666666	12.11111111111111	1.5555555555555556		17.11111111111111	0.3333333333333333		98.33333333333333		64.88888888888889	25.444444444444443	46.55555555555556	87.55555555555556	3.7777777777777777		0.1111111111111111	4.666666666666667							0.3333333333333333	56.55555555555556				0.3333333333333333		73.11111111111111		47.888888888888886			46.55555555555556	87.55555555555556				
Porites	954.7692307692307	24.423076923076923	167.5	567.4230769230769		24.423076923076923	155.26923076923077	85.07692307692308	464.61538461538464		23.846153846153847	10.26923076923077	44.38461538461539	12.576923076923077	16.346153846153847	18.115384615384617	17.26923076923077	22.423076923076923	4.1923076923076925	0.6153846153846154	12.076923076923077		16.192307692307693	0.7692307692307693	371.0769230769231	14.961538461538462	7.8076923076923075		0.46153846153846156			23.846153846153847	0.038461538461538464	0.038461538461538464	34.03846153846154	18.115384615384617	0.46153846153846156		22.423076923076923	2.1538461538461537	0.11538461538461539	12.076923076923077		12.076923076923077	0.7692307692307693	340.15384615384613	14.192307692307692	7.8076923076923075		0.46153846153846156	5.0			14.653846153846153	3.6538461538461537		0.038461538461538464	1.4230769230769231	2.730769230769231				1.8076923076923077	0.038461538461538464	8.76923076923077		8.884615384615385	0.038461538461538464		340.15384615384613	14.192307692307692		0.038461538461538464		
Turbinaria	942.9230769230769	21.53846153846154	121.38461538461539	582.6923076923077		21.53846153846154	118.15384615384616	365.0769230769231	185.23076923076923		20.923076923076923	4.923076923076923	61.61538461538461	11.461538461538462	8.076923076923077	17.846153846153847	185.3846153846154	62.15384615384615	9.923076923076923	1.6923076923076923	32.38461538461539		27.076923076923077	0.46153846153846156	42.23076923076923	29.384615384615383	7.923076923076923		1.4615384615384615			20.923076923076923		0.07692307692307693	25.384615384615383	17.846153846153847	155.3846153846154		62.15384615384615	4.384615384615385	0.15384615384615385	32.38461538461539		22.0	0.46153846153846156	38.0	26.615384615384617	7.923076923076923		1.4615384615384615	19.23076923076923			13.454545454545455	10.181818181818182			0.45454545454545453	3.909090909090909				2.909090909090909		29.363636363636363		21.90909090909091			44.90909090909091	31.454545454545453				
Diploria	911.3333333333334	68.66666666666667	167.66666666666666	328.3333333333333		68.66666666666667	117.0	134.0	162.0		68.33333333333333	24.333333333333332	21.333333333333332	4.666666666666667	40.0	19.666666666666668	26.0	9.333333333333334	1.6666666666666667	1.6666666666666667	51.0		51.333333333333336	4.333333333333333	6.333333333333333	41.333333333333336	1.0		0.3333333333333333			68.33333333333333			16.666666666666668	19.666666666666668	0.3333333333333333		9.333333333333334		0.3333333333333333	51.0		43.666666666666664	4.333333333333333	5.333333333333333	36.333333333333336	1.0		0.3333333333333333	6.0			23.333333333333332	3.0				12.333333333333334					0.3333333333333333	44.333333333333336		35.0			5.333333333333333	36.333333333333336		0.3333333333333333		
Lobophytum	995.0		34.0	704.0			34.0	318.0	386.0			34.0			41.0		41.0				215.0		226.0		1.0	159.0											2.0					215.0		160.0			159.0																		159.0		136.0				159.0				
Pavona	949.0	31.708333333333332	145.20833333333334	471.1666666666667		31.708333333333332	125.125	239.875	192.375		30.5	12.833333333333334	63.75	43.791666666666664	45.416666666666664	30.208333333333332	57.875	46.041666666666664	7.125	1.7083333333333333	49.5		46.666666666666664	1.25	5.583333333333333	59.791666666666664	4.458333333333333		0.3333333333333333			30.5	0.041666666666666664	0.2916666666666667	55.541666666666664	30.208333333333332	1.4583333333333333		46.041666666666664	4.166666666666667	0.625	49.5		35.375	1.25	3.7083333333333335	56.958333333333336	4.458333333333333		0.3333333333333333	13.416666666666666			11.625	4.791666666666667			0.2916666666666667	16.916666666666668				4.041666666666667	0.4583333333333333	39.5		29.791666666666668			3.7083333333333335	56.958333333333336		0.3333333333333333		
Siderastrea	891.0	65.33333333333333	198.66666666666666	440.3333333333333		65.33333333333333	193.33333333333334	176.0	202.33333333333334		65.0	104.33333333333333	46.666666666666664	6.0	1.3333333333333333	17.0	23.666666666666668	10.666666666666666	7.0	3.3333333333333335	23.0		21.666666666666668		23.333333333333332	28.666666666666668	4.666666666666667					65.0	97.33333333333333	0.3333333333333333	31.0	17.0	1.0		10.666666666666666		2.0	23.0		13.0		9.333333333333334	23.0	4.666666666666667			10.666666666666666			33.0	12.0	97.33333333333333		1.3333333333333333	4.333333333333333					1.6666666666666667	13.333333333333334		11.333333333333334			9.333333333333334	23.0				
Diploastrea	952.52	12.56	153.4	481.92		12.56	132.92	278.8	153.76		12.56	7.64	41.48	53.72	16.44	19.88	68.4	46.56	8.92	0.56	28.6		31.36	1.24	8.88	26.88	15.88		0.08			12.56		0.32	34.88	19.88	2.08		46.56	1.44	0.12	28.6		24.36	1.24	5.0	22.68	15.88		0.08	14.44			6.44	1.4				13.04				0.4	0.12	19.28		19.6	0.44		5.0	22.68		0.08		
Heliopora	974.0	7.0	164.0	429.0		7.0	162.0	179.0	184.0		7.0	1.0	83.0	9.0	9.0	67.0	27.0	21.0	20.0	5.0	8.0		2.0			2.0	6.0					7.0			71.0	67.0			21.0		4.0	8.0		2.0			2.0	6.0			20.0			7.0										3.0			2.0				2.0				
Dipsastraea	950.5	17.25	154.0	706.25		17.25	87.0	414.5	280.5		17.25	4.5	36.25	0.25	0.75	12.5	23.5	12.75	320.5		18.0		30.25	3.5	166.75	35.5	2.25		0.5			17.25			30.0	12.5	3.25		12.75	318.0		18.0		25.0	3.5	166.25	34.75	2.25		0.5	2.75			17.25				0.25	1.5				317.25		12.5		22.25			166.25	34.75		0.5		
Platygyra	992.6	0.4	75.8	819.8		0.4	75.8	325.6	489.8		0.4	13.8	19.8	3.8	9.8	3.0	194.8	6.0	5.2	0.6	58.2		58.2		205.4	44.6	0.4					0.4			18.0	3.0	0.4		6.0	5.2		58.2		48.4		204.4	42.6	0.4			1.0			0.4				0.6	1.2				5.2		53.4		38.6			204.4	42.6				
Echinophyllia	944.8	44.4	43.0	688.8		44.4	40.2	405.6	270.0		44.2	6.6	11.0	3.4	8.6	24.4	319.8	18.0	1.2		27.0		154.2	1.2	47.0	21.4						44.2			8.0	24.4	0.2		18.0	0.6		27.0		44.6	1.2	44.6	20.4				9.2			10.75	1.75				53.0				0.75		28.25		53.25	0.25		55.75	25.5				
Mnemiopsis	978.0		79.0	558.0			79.0	205.0	343.0			4.0	65.0		13.0		3.0	75.0	6.0	2.0	20.0		39.0		8.0	17.0	169.0		150.0						43.0				75.0		1.0	20.0		25.0		3.0	17.0	169.0		150.0														1.0	19.0		18.0			3.0	17.0		148.0		
Pachyseris	985.125	5.25	95.875	767.875		5.25	94.25	362.0	377.25		5.25	16.0	36.5	0.125	11.375	4.375	39.375	9.375	5.125	0.5	142.0		209.0	3.5	10.125	133.25	2.25					5.25		1.625	20.125	4.375	0.375		9.375		0.25	142.0		165.75	3.5	6.875	116.375	2.25			3.0			2.875	1.875			1.75	20.375						115.375		135.25			6.875	116.375				
Leptastrea	667.0	218.0	161.0	102.0		218.0	157.0	62.0	35.0		218.0	5.0	86.0	28.0		53.0		49.0	3.0						18.0	2.0						218.0			16.0	53.0			49.0	3.0						18.0					86.0			69.0	107.0															18.0					
