host_genus	D_0__Bacteria	D_0__Bacteria;D_1__Bacteroidetes	D_0__Bacteria;D_1__Proteobacteria	D_0__Bacteria;__	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	D_0__Bacteria;__;__	D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Synechococcales	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Vibrionales	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;__	D_0__Bacteria;D_1__Spirochaetes;D_2__Spirochaetia;D_3__Spirochaetales	D_0__Bacteria;D_1__Tenericutes;D_2__Mollicutes;D_3__Mycoplasmatales	D_0__Bacteria;__;__;__	D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales;D_4__Nitrosopumilaceae	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Rikenellaceae	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Amoebophilaceae	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae	D_0__Bacteria;D_1__Bacteroidetes;D_2__Chlorobia;D_3__Chlorobiales;D_4__Chlorobiaceae	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Synechococcales;D_4__Cyanobiaceae	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Stappiaceae	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;__	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__Terasakiellaceae	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Midichloriaceae	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;__;__	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;__	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Spongiibacteraceae	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Endozoicomonadaceae	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Vibrionales;D_4__Vibrionaceae	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;__;__	D_0__Bacteria;D_1__Spirochaetes;D_2__Spirochaetia;D_3__Spirochaetales;D_4__Spirochaetaceae	D_0__Bacteria;D_1__Tenericutes;D_2__Mollicutes;D_3__Mycoplasmatales;D_4__Mycoplasmataceae	D_0__Bacteria;__;__;__;__	D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales;D_4__Nitrosopumilaceae;D_5__Candidatus Nitrosopumilus	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Bacteroidetes vadinHA17;D_5__uncultured bacterium	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Rikenellaceae;D_5__Rikenellaceae RC9 gut group	D_0__Bacteria;D_1__Bacteroidetes;D_2__Chlorobia;D_3__Chlorobiales;D_4__Chlorobiaceae;D_5__Prosthecochloris	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Synechococcales;D_4__Cyanobiaceae;D_5__Synechococcus CC9902	D_0__Bacteria;D_1__Cyanobacteria;__;__;__;__	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;__	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Stappiaceae;D_5__Pseudovibrio	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Stappiaceae;__	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;__;__	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Ruegeria	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;__	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__Terasakiellaceae;D_5__uncultured	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Midichloriaceae;D_5__MD3-55	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingobium	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;__	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;__;__;__	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfobacterales;D_4__Desulfobacteraceae;D_5__Desulfobacter	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Pseudoalteromonadaceae;D_5__Pseudoalteromonas	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Aquabacterium	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;__;__	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Spongiibacteraceae;D_5__BD1-7 clade	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Endozoicomonadaceae;D_5__Endozoicomonas	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae;D_5__Pseudomonas	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Vibrionales;D_4__Vibrionaceae;D_5__Vibrio	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;__;__;__	D_0__Bacteria;D_1__Spirochaetes;D_2__Spirochaetia;D_3__Spirochaetales;D_4__Spirochaetaceae;D_5__Spirochaeta 2	D_0__Bacteria;D_1__Tenericutes;D_2__Mollicutes;D_3__Mycoplasmatales;D_4__Mycoplasmataceae;D_5__Mycoplasma	D_0__Bacteria;__;__;__;__;__
Pavona	950.8630136986301	129.013698630137	492.013698630137		117.06849315068493	258.3972602739726	31.095890410958905	200.63013698630138		29.561643835616437	9.67123287671233	58.47945205479452	37.32876712328767	22.589041095890412	83.82191780821918	60.49315068493151	44.136986301369866	5.178082191780822	1.0273972602739727	49.06849315068493	57.41095890410959	4.5479452054794525	4.3561643835616435	59.23287671232877	8.136986301369863		4.917808219178082	0.1643835616438356		29.561643835616437	0.136986301369863	29.315068493150687	30.465753424657535	5.013698630136986	22.54794520547945	11.095890410958905	14.205479452054794		44.136986301369866	1.4931506849315068	0.2876712328767123	49.06849315068493		46.71232876712329		0.3013698630136986	2.9863013698630136	56.52054794520548	8.136986301369863		4.917808219178082	0.1643835616438356		11.95890410958904		0.0136986301369863	5.013698630136986	16.80821917808219			0.0273972602739726			11.356164383561644		1.4109589041095891	0.2191780821917808	38.863013698630134			0.0410958904109589	0.2191780821917808	40.273972602739725		0.3013698630136986	2.9863013698630136	56.52054794520548	5.287671232876712		3.493150684931507	0.1643835616438356	
Distichopora	1000.0		855.0			602.0	1.0	252.0							47.0	5.0	558.0	28.0		2.0	3.0	235.0	14.0				94.0												558.0	28.0		2.0		3.0			14.0				94.0															28.0		2.0					3.0			14.0						
Siderastrea	920.7142857142857	156.71428571428572	515.0		154.0	181.71428571428572	74.57142857142857	238.28571428571428		40.57142857142857	52.57142857142857	34.42857142857143	37.0	15.714285714285714	7.428571428571429	23.142857142857142	11.714285714285714	5.142857142857143	17.571428571428573	48.42857142857143	46.142857142857146	12.0	19.0	50.857142857142854	24.0		2.0	0.14285714285714285		40.57142857142857	0.2857142857142857	7.714285714285714	21.0		15.714285714285714	5.428571428571429	0.42857142857142855		11.714285714285714	0.2857142857142857	16.714285714285715	48.42857142857143		37.57142857142857		0.5714285714285714	12.857142857142858	35.857142857142854	24.0		2.0	0.14285714285714285		25.285714285714285	42.57142857142857			12.428571428571429						1.1428571428571428		0.2857142857142857	12.285714285714286	41.285714285714285				1.2857142857142858	33.714285714285715			12.857142857142858	35.857142857142854	14.0		1.7142857142857142		
Diploastrea	945.6666666666666	127.0	486.0144927536232		97.92753623188406	256.9710144927536	46.507246376811594	177.02898550724638		22.217391304347824	9.101449275362318	48.26086956521739	29.27536231884058	20.797101449275363	25.666666666666668	59.82608695652174	24.420289855072465	5.681159420289855	1.4492753623188406	61.21739130434783	55.27536231884058	5.507246376811594	6.753623188405797	42.608695652173914	15.869565217391305		18.72463768115942	0.36231884057971014		22.217391304347824	0.17391304347826086	20.26086956521739	22.608695652173914	22.666666666666668	20.753623188405797	6.6521739130434785	2.9565217391304346		24.420289855072465	0.6811594202898551	0.6666666666666666	61.21739130434783		41.94202898550725		0.2608695652173913	3.9855072463768115	38.6231884057971	15.869565217391305		18.72463768115942	0.36231884057971014		9.0			7.318840579710145	18.043478260869566			0.014492753623188406			8.594202898550725		0.17391304347826086	0.6521739130434783	50.507246376811594			0.014492753623188406	0.13043478260869565	32.68115942028985		0.2318840579710145	3.9855072463768115	38.594202898550726	12.130434782608695		13.797101449275363	0.2608695652173913	
Heliopora	961.0	147.66666666666666	473.6666666666667		145.33333333333334	203.66666666666666	49.0	219.66666666666666		12.666666666666666	1.0	42.333333333333336	49.333333333333336	22.0	5.0	38.333333333333336	44.333333333333336	11.666666666666666	2.3333333333333335	7.333333333333333	3.6666666666666665	4.333333333333333	1.6666666666666667	2.0	6.0		1.0			12.666666666666666		31.0	43.0		22.0	23.333333333333332			44.333333333333336	0.3333333333333333	1.6666666666666667	7.333333333333333		3.3333333333333335		1.0	1.3333333333333333	2.0	6.0		1.0			12.666666666666666				15.666666666666666						1.6666666666666667		0.3333333333333333	1.3333333333333333	3.3333333333333335					2.6666666666666665		1.0	1.3333333333333333	2.0	5.0		0.3333333333333333		
Dipsastraea	951.2857142857143	178.71428571428572	642.4285714285714		122.28571428571429	398.85714285714283	13.428571428571429	229.85714285714286		16.0	5.142857142857143	61.714285714285715	46.0	3.5714285714285716	11.714285714285714	78.71428571428571	16.285714285714285	186.57142857142858		27.714285714285715	40.857142857142854	10.571428571428571	99.42857142857143	35.0	1.2857142857142858		7.0	1.5714285714285714		16.0		44.42857142857143	28.857142857142858	51.714285714285715	3.5714285714285716	12.0	2.4285714285714284		16.285714285714285	184.57142857142858		27.714285714285715		34.0		0.14285714285714285	95.0	29.428571428571427	1.2857142857142858		7.0	1.5714285714285714		14.714285714285714			51.42857142857143	3.0						3.2857142857142856		184.14285714285714		20.571428571428573				1.0	31.142857142857142			95.0	29.428571428571427	1.2857142857142858		5.857142857142857	1.5714285714285714	
Platygyra	956.7857142857143	181.35714285714286	570.8571428571429		154.14285714285714	238.0	7.285714285714286	325.2142857142857		20.071428571428573	6.357142857142857	117.14285714285714	29.071428571428573	16.857142857142858	52.142857142857146	107.21428571428571	10.357142857142858	2.857142857142857	0.5	47.857142857142854	42.0	25.357142857142858	77.57142857142857	35.42857142857143	52.642857142857146		16.5			20.071428571428573	0.07142857142857142	73.14285714285714	17.214285714285715	25.5	16.857142857142858	80.92857142857143	0.14285714285714285		10.357142857142858	2.142857142857143	0.2857142857142857	47.857142857142854		33.142857142857146		0.14285714285714285	75.35714285714286	34.0	52.642857142857146		16.5			19.571428571428573			25.5	16.428571428571427			0.14285714285714285			0.21428571428571427		2.142857142857143	0.2857142857142857	40.92857142857143				3.5	26.285714285714285		0.14285714285714285	75.35714285714286	34.0	36.785714285714285		15.0		
Echinophyllia	951.9230769230769	84.6923076923077	636.3076923076923		82.38461538461539	334.7692307692308	14.692307692307692	285.2307692307692		39.23076923076923	4.384615384615385	34.76923076923077	34.69230769230769	5.153846153846154	11.23076923076923	234.15384615384616	14.923076923076923	2.1538461538461537	0.23076923076923078	15.384615384615385	120.61538461538461	7.461538461538462	20.307692307692307	23.615384615384617	1.9230769230769231		4.3076923076923075	0.23076923076923078		39.23076923076923		13.153846153846153	27.76923076923077		5.153846153846154	43.0	88.53846153846153		14.923076923076923	0.46153846153846156	0.23076923076923078	15.384615384615385		22.307692307692307		0.23076923076923078	19.23076923076923	16.307692307692307	1.9230769230769231		4.3076923076923075	0.23076923076923078		11.538461538461538				3.8461538461538463			76.6923076923077			4.846153846153846		0.38461538461538464	0.23076923076923078	11.692307692307692				64.61538461538461	19.923076923076923		0.23076923076923078	19.23076923076923	16.307692307692307	1.3076923076923077		1.6153846153846154		
Mnemiopsis	978.0	79.0	558.0		79.0	205.0	10.0	343.0			4.0	7.0	65.0	125.0	13.0	3.0	75.0	6.0	2.0	20.0	39.0	3.0	8.0	17.0	169.0			150.0					43.0		125.0				75.0		1.0	20.0		25.0			3.0	17.0	169.0			150.0						117.0									1.0	19.0				9.0	18.0			3.0	17.0	12.0			148.0	
Pachyseris	984.8	72.32	717.72		69.0	335.08	19.8	360.76		6.28	15.32	5.48	25.8	21.16	21.2	53.12	35.08	3.12	2.84	120.36	157.08	2.64	10.68	116.28	7.64		0.4			6.28	1.0	3.64	15.72		21.16	5.76	14.0		35.08	0.52	1.68	120.36		126.56		0.2	8.68	107.0	7.64		0.4			2.88				16.8			0.08			9.4		0.44	1.6	98.28				0.08	106.52		0.2	8.68	107.0	6.88		0.32		
Leptastrea	788.0	114.0	304.0		108.5	88.0	158.0	58.0		140.5	9.5	40.0	52.0	3.5	19.0	11.0	41.0	2.5			0.5	1.0	28.5	1.0	0.5		0.5			140.5		7.5	15.5		3.5	6.5			41.0	2.0				0.5			13.5		0.5		0.5			50.0				2.5						15.5							127.0					13.5		0.5		0.5		
Cyphastrea	874.6153846153846	81.3076923076923	579.4615384615385		74.53846153846153	230.23076923076923	31.53846153846154	316.9230769230769		7.076923076923077	14.23076923076923	44.46153846153846	13.307692307692308	13.76923076923077	78.6923076923077	113.07692307692308	31.46153846153846	1.3076923076923077	2.6153846153846154	36.92307692307692	43.0	0.6153846153846154	198.92307692307693	41.07692307692308	0.7692307692307693		26.153846153846153	1.3846153846153846		7.076923076923077		21.153846153846153	7.3076923076923075	5.3076923076923075	13.76923076923077	1.6153846153846154	90.07692307692308		31.46153846153846		0.9230769230769231	36.92307692307692		34.30769230769231		0.15384615384615385	198.0	37.53846153846154	0.7692307692307693		26.153846153846153	1.3846153846153846		1.9230769230769231			3.6153846153846154	7.153846153846154			76.76923076923077			0.9230769230769231			0.9230769230769231	31.384615384615383				6.846153846153846	25.615384615384617		0.15384615384615385	198.0	37.53846153846154	0.5384615384615384		20.23076923076923		
Seriatopora	887.5833333333334	44.833333333333336	741.5		44.166666666666664	370.5833333333333	10.416666666666666	359.1666666666667		1.25	1.3333333333333333	20.25	17.166666666666668	2.8333333333333335	1.5833333333333333	47.833333333333336	85.41666666666667	0.75	1.5833333333333333	122.33333333333333	154.0	2.4166666666666665	33.166666666666664	133.0	3.6666666666666665		2.6666666666666665			1.25		5.0	8.916666666666666	0.16666666666666666	2.8333333333333335	1.8333333333333333			85.41666666666667	0.3333333333333333	1.0	122.33333333333333		132.83333333333334		0.4166666666666667	30.666666666666668	128.33333333333334	3.6666666666666665		2.6666666666666665			1.25			0.16666666666666666	1.8333333333333333						2.0833333333333335		0.3333333333333333	1.0	100.33333333333333				0.16666666666666666	106.16666666666667			30.666666666666668	128.33333333333334	3.6666666666666665		1.0		
