model_name	compartment	branch_length_transformation	AIC	AICc	estimated_parameter	parameter_value	R2	slope	intercept	x_trait_slope_95CI	x_trait_slope_stdev	p	x_trait	y_trait	best_model
BM	-	lambda=1 delta=1kappa=1	564.001720450413	564.27444772314	None	All parameters fixed	0.0690585319910142	0.649713896763984	135.375128837286	-0.0472727976599494 - 1.34670059118792	0.355605456338742	0.0743268146407177	skeleton_D_0__Archaea___D_1__Thaumarchaeota___D_2__Nitrososphaeria___D_3__Nitrosopumilales___D_4__Nitrosopumilaceae___D_5__Candidatus_Nitrosopumilus	observed_features_all	FALSE
BM_Lambda	-	lambda=ML delta=1kappa=1	531.751755624906	532.024482897633	lambda	lambda : 1e-06 (95% CI  NA  -  0.408025516465881 )	0.204821453473161	1.28998553664214	122.075272111309	0.547343957563193 - 2.03262711572108	0.378898764836196	0.00140309499784408	skeleton_D_0__Archaea___D_1__Thaumarchaeota___D_2__Nitrososphaeria___D_3__Nitrosopumilales___D_4__Nitrosopumilaceae___D_5__Candidatus_Nitrosopumilus	observed_features_all	TRUE
BM_Kappa	-	lambda=1 delta=1kappa=ML	550.070439865298	550.343167138025	kappa	kappa : 0.108830673851464 (95% CI  NA  -  0.575572445144524 )	0.124075108608325	1.09471744793948	116.321344977576	0.24486612167375 - 1.9445687742052	0.433597615441697	0.0151732656796928	skeleton_D_0__Archaea___D_1__Thaumarchaeota___D_2__Nitrososphaeria___D_3__Nitrosopumilales___D_4__Nitrosopumilaceae___D_5__Candidatus_Nitrosopumilus	observed_features_all	FALSE
BM_Delta	-	lambda=1 delta=MLkappa=1	564.001720450413	564.27444772314	delta	delta : 1 (95% CI  0.427317349905204  -  NA )	0.0690585319910142	0.649713896763984	135.375128837286	-0.0472727976599494 - 1.34670059118792	0.355605456338742	0.0743268146407177	skeleton_D_0__Archaea___D_1__Thaumarchaeota___D_2__Nitrososphaeria___D_3__Nitrosopumilales___D_4__Nitrosopumilaceae___D_5__Candidatus_Nitrosopumilus	observed_features_all	FALSE
