model_name	compartment	branch_length_transformation	AIC	AICc	estimated_parameter	parameter_value	R2	slope	intercept	x_trait_slope_95CI	x_trait_slope_stdev	p	x_trait	y_trait	best_model
BM	-	lambda=1 delta=1kappa=1	-20.0763129812886	-18.9854038903795	None	All parameters fixed	0.00253294758789899	-0.00339661889114511	0.159725900692786	-0.0415337875097232 - 0.034740549727433	0.0194577390911113	0.864332860627794	depth	growth_rate_mm_per_year	FALSE
BM_Lambda	-	lambda=ML delta=1kappa=1	-32.8582586764045	-31.7673495854954	lambda	lambda : 1e-06 (95% CI  NA  -  0.633651100550426 )	0.156398279691736	-0.0232918255206499	0.233530812439107	-0.0538988928554459 - 0.00731524181414613	0.0156158506810184	0.161630902921632	depth	growth_rate_mm_per_year	TRUE
BM_Kappa	-	lambda=1 delta=1kappa=ML	-28.9809926731217	-27.8900835822126	kappa	kappa : 1e-06 (95% CI  NA  -  0.544008766883411 )	0.136281112295129	-0.0231371307508474	0.231482047363776	-0.056093800709293 - 0.0098195392075982	0.0168146275298192	0.193954948206504	depth	growth_rate_mm_per_year	FALSE
BM_Delta	-	lambda=1 delta=MLkappa=1	-20.0763129812886	-18.9854038903795	delta	delta : 1 (95% CI  0.27160755404184  -  NA )	0.00253294758789899	-0.00339661889114511	0.159725900692786	-0.0415337875097232 - 0.034740549727433	0.0194577390911113	0.864332860627794	depth	growth_rate_mm_per_year	FALSE
